2 -8.669144e-01  2.832836e-01 0 14428
  9.541000e-01 -2.678000e-01 -8.809000e-01  2.603400e+01
 -2.741400e+00  8.434000e-01  3.812500e+00  0.000000e+00
2 -4.895263e-01  2.389300e-01 0 21703
 -1.226200e+00  5.434000e-01  1.881100e+00  0.000000e+00
  1.993000e-01 -7.430000e-02 -5.135000e-01  7.601000e+00
2  1.881534e-01  1.275117e-01 0 31711
 -3.014000e-01 -3.255000e-01 -1.694900e+00  3.110000e+00
  8.170000e-01  4.123000e-01  3.359200e+00  0.000000e+00
2  3.275911e-01 -2.698931e-01 0 34331
  1.076900e+00 -8.203000e-01  1.882000e+00  0.000000e+00
 -2.845000e-01  3.390000e-01 -2.092500e+00  7.920000e+00
2 -3.555227e-02 -4.760428e-01 0 51810
 -6.907000e-01 -2.078400e+00  3.155800e+00  0.000000e+00
 -2.133000e-01  1.136600e+00 -2.415900e+00  1.927500e+01
2 -8.977614e-02 -5.239099e-02 0 83414
 -4.754000e-01 -5.223000e-01  4.256300e+00  0.000000e+00
  4.998000e-01  1.140000e-02 -4.170800e+00  1.948000e+00
2 -1.656299e-01  1.122722e-01 0 115074
  1.132000e-01 -7.560000e-02 -1.067700e+00  2.387000e+00
 -4.384000e-01  3.502000e-01  1.895600e+00  0.000000e+00
2  2.226522e-01  4.874033e-01 0 125027
 -5.457000e-01 -9.090000e-01 -2.153700e+00  2.945300e+01
  3.142000e-01  2.242600e+00  3.050500e+00  0.000000e+00
2  2.850695e-01  3.369070e-01 0 147709
 -4.212000e-01 -4.333000e-01 -1.221900e+00  1.660200e+01
  7.536000e-01  1.352000e+00  3.222600e+00  0.000000e+00
2  2.119813e-02 -4.816578e-01 0 180815
  5.230000e-02 -1.484000e+00  2.441200e+00  0.000000e+00
 -6.700000e-02  3.898000e-01 -8.043000e-01  1.731400e+01
4 -2.260283e-01 -1.396926e-02 0 202550
 -2.291000e-01 -7.459000e-01 -9.136000e-01  9.852000e+00
  5.897000e-01 -6.133000e-01  2.549700e+00  8.183000e+00
 -1.167600e+00  3.543000e-01  1.689600e+00  0.000000e+00
  3.106000e-01  4.498000e-01 -4.461000e-01  1.296600e+01
2 -6.312735e-01 -2.672567e-01 0 252314
 -1.518500e+00 -4.797000e-01  2.229400e+00  0.000000e+00
  1.855000e-01  9.220000e-02 -2.988000e-01  2.721300e+01
2  3.086169e-01 -1.220498e-01 0 261683
  1.010900e+00 -7.223000e-01  2.046900e+00  0.000000e+00
 -5.334000e-01 -1.474000e-01 -1.505600e+00  1.675500e+01
2 -2.790920e-01  6.534068e-01 0 270642
 -4.702000e-01  1.535600e+00  2.401900e+00  0.000000e+00
  8.310000e-02 -1.885000e-01 -2.793000e-01  3.031100e+01
2  1.632614e-01  9.897474e-03 0 284363
 -1.602000e-01  6.630000e-02 -7.500000e-01  3.666000e+00
  5.356000e-01  1.863000e-01  1.823700e+00  0.000000e+00
2  8.542685e-02  7.838489e-01 0 331285
 -9.270000e-02 -7.931000e-01 -1.155000e+00  5.921100e+01
 -7.100000e-02  2.384300e+00  2.664900e+00  0.000000e+00
2 -2.108784e-01  1.617220e-01 0 394519
  4.150000e-01 -3.968000e-01 -2.247600e+00  1.145900e+01
 -1.019300e+00  5.360000e-01  3.372100e+00  0.000000e+00
2  7.809649e-02 -2.324604e-01 0 400908
  1.513000e-01 -5.850000e-01  1.897800e+00  0.000000e+00
 -5.720000e-02  1.256000e-01 -9.099000e-01  5.133000e+00
2  3.347103e-02 -9.864847e-02 0 402741
 -9.270000e-02 -5.962000e-01  5.424100e+00  0.000000e+00
 -1.949000e-01  3.314000e-01 -2.043000e+00  2.769000e+00
2  2.220943e-01 -1.181730e+00 0 421360
 -1.345000e-01 -2.683000e+00  1.940300e+00  0.000000e+00
 -1.458000e-01  3.058000e-01 -2.628000e-01  1.032930e+02
2  1.176923e-01 -6.849588e-02 0 431864
  8.468000e-01 -8.346000e-01  4.296500e+00  0.000000e+00
 -8.855000e-01 -9.720000e-02 -5.329800e+00  8.204000e+00
2  1.822529e-01 -3.002279e-01 0 433494
  1.562900e+00 -1.200700e+00  4.622800e+00  0.000000e+00
 -3.751000e-01  1.156600e+00 -1.961800e+00  3.031200e+01
2  2.783159e-01  4.742334e-01 0 446063
 -5.863000e-01 -8.146000e-01 -1.487100e+00  4.948400e+01
  6.371000e-01  2.028000e+00  4.153500e+00  0.000000e+00
2 -1.583277e-01 -6.357754e-02 0 465833
 -6.179000e-01 -4.922000e-01  2.224300e+00  0.000000e+00
  3.723000e-01 -6.650000e-02 -1.307200e+00  6.432000e+00
2 -4.136646e-01  3.120941e-01 0 483337
  2.539000e-01 -3.734000e-01 -4.740000e-01  3.293300e+01
 -1.598100e+00  3.872000e-01  2.017200e+00  0.000000e+00
4  1.924392e-01  1.971827e-02 0 509033
  8.424000e-01 -7.716000e-01  3.199100e+00  0.000000e+00
 -5.868000e-01 -1.811000e-01 -1.191400e+00  1.063900e+01
  6.639000e-01  6.843000e-01 -7.543200e+00  3.135000e+00
  2.725000e-01  9.731000e-01  7.700200e+00  2.995000e+00
2  6.222184e-01  4.680511e-01 0 568606
 -5.116000e-01 -2.677000e-01 -8.506000e-01  5.986300e+01
  1.464600e+00  1.519300e+00  2.260000e+00  0.000000e+00
2  8.010105e-01 -8.596055e-01 0 629983
  1.900100e+00 -1.772600e+00  1.671500e+00  0.000000e+00
 -1.397000e-01  2.131000e-01 -2.999000e-01  1.060400e+02
2  2.263871e-02 -2.636531e-01 0 630751
 -3.589000e-01  1.666600e+00 -3.865100e+00  3.323500e+01
 -8.938000e-01 -2.163200e+00  8.534700e+00  0.000000e+00
4  5.766959e-02  3.962186e-02 0 644983
  5.019000e-01 -1.179000e+00  5.704600e+00  2.262000e+00
 -1.016200e+00 -1.809000e-01 -3.092800e+00  8.180000e+00
  1.162300e+00 -7.270000e-02 -5.200500e+00  4.272000e+00
  6.010000e-02  1.309700e+00  4.670200e+00  0.000000e+00
2  1.328972e+00 -5.959062e-03 0 712582
  3.216800e+00  1.990000e-01  2.193500e+00  0.000000e+00
 -6.085000e-01  1.480000e-02 -5.292000e-01  1.710140e+02
2  4.273118e-01 -3.277881e-01 0 721777
  9.416000e-01 -7.411000e-01  1.502100e+00  0.000000e+00
 -6.670000e-02  5.080000e-02 -2.659000e-01  2.351500e+01
2 -3.536442e-01 -3.734821e-01 0 725034
 -8.370000e-01 -1.146600e+00  1.767200e+00  0.000000e+00
  2.220000e-01  1.732000e-01 -7.612000e-01  3.058800e+01
4  2.213641e-01  1.947654e-01 0 781021
  1.194700e+00 -1.064500e+00  3.220500e+00  9.014000e+00
 -8.235000e-01 -3.258000e-01 -8.506000e-01  3.134800e+01
  1.413000e+00  1.393000e-01 -2.481700e+00  1.241800e+01
 -6.980000e-02  1.688100e+00  2.537500e+00  0.000000e+00
2  1.990186e-01  4.827928e-02 0 795168
 -5.542000e-01 -7.210000e-02 -3.985800e+00  1.130000e+01
  9.524000e-01  2.083000e-01  3.489700e+00  0.000000e+00
2  8.762094e-01 -5.661442e-02 0 798036
  1.988000e+00 -6.119000e-01  1.778500e+00  0.000000e+00
 -2.985000e-01 -5.660000e-02 -3.792000e-01  6.800400e+01
4 -1.360942e-01 -1.138151e-01 0 798674
 -9.060000e-01 -1.194700e+00  2.906700e+00  0.000000e+00
  1.032300e+00 -1.584000e-01 -2.246500e+00  1.909900e+01
  1.163000e-01  1.148400e+00  8.612500e+00  1.400300e+01
 -6.326000e-01  9.532000e-01 -6.460800e+00  1.444700e+01
2  2.602941e-01 -1.269908e-01 0 817516
 -6.921000e-01  3.435000e-01 -1.412400e+00  2.357100e+01
  1.358000e+00 -3.100000e-03  1.178380e+01  0.000000e+00
2 -5.149818e-01  5.418702e-01 0 817846
  5.544000e-01 -5.198000e-01 -1.344300e+00  7.412900e+01
 -1.494800e+00  1.755200e+00  2.330900e+00  0.000000e+00
2 -3.212917e-01 -2.632257e-02 0 833073
 -1.067600e+00 -3.076000e-01  3.303300e+00  0.000000e+00
  4.760000e-01  8.000000e-03 -1.539000e+00  1.899700e+01
2 -5.154375e-01  1.134855e+00 0 836416
 -8.623000e-01  2.530600e+00  1.755200e+00  0.000000e+00
  1.137000e-01 -2.135000e-01 -2.606000e-01  1.220270e+02
2  8.214444e-01  2.417234e-01 0 836521
  2.097100e+00  4.330000e-02  2.570600e+00  0.000000e+00
 -3.226000e-01 -1.466000e-01 -2.991000e-01  7.994400e+01
2 -3.430007e-01 -8.899525e-02 0 892105
 -1.518200e+00 -1.337000e-01  3.712600e+00  0.000000e+00
  6.932000e-01  2.523000e-01 -1.805800e+00  2.756900e+01
2  7.108944e-01 -4.195212e-01 0 892663
  1.315800e+00 -1.365400e+00  2.426200e+00  0.000000e+00
 -2.635000e-01  1.273000e-01 -3.219000e-01  6.351800e+01
2 -4.204412e-01 -8.266283e-02 0 893616
 -1.452600e+00 -4.458000e-01  2.862500e+00  0.000000e+00
  5.565000e-01  4.340000e-02 -1.195500e+00  4.266000e+01
2 -5.012612e-01  1.652404e-01 0 911388
  4.655000e-01 -2.577000e-01 -8.931000e-01  3.897500e+01
 -1.590100e+00  3.259000e-01  2.747500e+00  0.000000e+00
2 -5.214678e-02 -2.967780e-01 0 912845
 -2.317000e-01 -1.568900e+00  7.417200e+00  0.000000e+00
  2.389000e-01  9.432000e-01 -2.366700e+00  2.666800e+01
2 -2.185453e-01 -4.646176e-01 0 950820
 -3.319000e-01 -1.480000e+00  2.692700e+00  0.000000e+00
  2.059000e-01  3.504000e-01 -6.546000e-01  3.590100e+01
2 -5.914628e-01  2.921172e-01 0 1015671
  6.879000e-01 -3.839000e-01 -1.004100e+00  6.622600e+01
 -2.015800e+00  5.844000e-01  3.749300e+00  0.000000e+00
4 -2.987250e-01  2.913581e-01 0 1077370
 -1.254500e+00  6.380000e-02  3.987000e+00  0.000000e+00
 -8.414000e-01  7.866000e-01 -7.061700e+00  1.012000e+00
 -2.894000e-01  1.101500e+00  6.108600e+00  6.340000e-01
  2.814000e-01 -2.360000e-01 -3.842000e-01  2.478800e+01
2  2.035081e-01 -7.974536e-02 0 1101613
  1.413400e+00 -5.100000e-02  2.875900e+00  0.000000e+00
 -4.550000e-01  7.378000e-01 -2.517500e+00  2.298000e+01
4 -2.179927e-01  2.401766e-01 0 1124135
  5.199000e-01 -6.436000e-01 -1.080100e+00  2.832500e+01
 -1.477300e+00  1.242000e-01  5.795500e+00  0.000000e+00
  9.980000e-02  1.516600e+00  6.803800e+00  7.730000e-01
 -7.983000e-01  1.201600e+00 -9.140900e+00  1.543000e+00
2  7.743220e-01 -5.570842e-02 0 1124686
 -5.072000e-01  2.950000e-02 -7.064000e-01  7.755400e+01
  1.974100e+00 -1.018000e-01  2.656200e+00  0.000000e+00
2  3.185520e-01 -2.640706e-01 0 1207475
  8.216000e-01 -5.500000e-01  2.637800e+00  0.000000e+00
 -1.195000e-01  1.284000e-01 -3.677000e-01  1.847100e+01
2 -4.388532e-01 -2.008619e-01 0 1259006
 -1.176400e+00 -6.609000e-01  1.827200e+00  0.000000e+00
  3.234000e-01  1.290000e-02 -7.323000e-01  3.290600e+01
4 -1.839969e-01 -2.565284e-01 0 1263701
  9.740000e-02 -1.359000e+00  5.629200e+00  0.000000e+00
 -1.252300e+00 -4.140000e-01  1.038420e+01  1.154000e+00
  4.181000e-01  5.630000e-01 -9.600000e-01  2.762000e+01
 -9.403000e-01 -9.054000e-01 -1.249290e+01  1.363000e+00
2  1.640419e-01  1.405558e-01 0 1273003
 -1.839000e-01 -1.364000e-01 -1.911200e+00  7.578000e+00
  5.268000e-01  4.484000e-01  2.021000e+00  0.000000e+00
2  1.848211e-02 -8.467815e-02 0 1303422
 -9.110000e-02 -6.421000e-01  3.479900e+00  0.000000e+00
 -3.257000e-01  3.200000e-01 -2.236400e+00  4.897000e+00
2  1.470057e-01 -3.912382e-01 0 1311752
  8.896000e-01 -1.066600e+00  2.636000e+00  0.000000e+00
 -6.210000e-02  4.955000e-01 -8.906000e-01  3.658200e+01
2  3.532299e-01  7.212809e-01 0 1362240
  1.037100e+00  1.501200e+00  2.483000e+00  0.000000e+00
 -1.104000e-01 -2.387000e-01 -3.125000e-01  7.478000e+01
2 -2.912229e-01 -1.534310e-01 0 1403846
 -7.955000e-01 -4.445000e-01  2.434000e+00  0.000000e+00
  1.940000e-01  8.550000e-02 -6.450000e-01  1.627300e+01
2  5.173529e-01  2.478443e-01 0 1412713
 -5.445000e-01  6.170000e-02 -9.872000e-01  5.837600e+01
  1.387900e+00  1.123900e+00  1.712500e+00  0.000000e+00
2 -8.319067e-01 -4.005250e-01 0 1415849
 -2.676000e+00 -9.157000e-01  2.161600e+00  0.000000e+00
  6.537000e-01  4.469000e-01 -9.686000e-01  1.460750e+02
2 -6.973394e-01  2.702675e-01 0 1441118
  5.362000e-01 -9.770000e-02 -5.439000e-01  8.712100e+01
 -1.746900e+00  1.038200e+00  2.985400e+00  0.000000e+00
2 -2.009889e-01  5.592326e-02 0 1463941
  6.074000e-01  3.010000e-02 -1.723200e+00  1.762300e+01
 -8.181000e-01  6.972000e-01  3.490700e+00  0.000000e+00
2 -7.206996e-02  5.124969e-01 0 1520779
  1.456000e-01 -6.016000e-01 -5.233000e-01  5.791100e+01
  7.091000e-01  1.606200e+00  3.177600e+00  0.000000e+00
2 -5.020558e-03 -5.112623e-02 0 1535246
  5.440000e-02  4.495000e-01 -3.933800e+00  2.349000e+00
